nx_date,nt_pool_fund_code,nt_security_name,nt_security_currency,nt_gti_code,nt_bloomberg_code,nt_yellow_key_code,nt_figi_code,nt_quotation_code,nt_quantity,nt_issuer_country_code,nt_second_quotation_currency,nt_underlying_security_name,nt_bloomberg_code_of_underlying
2024-02-28,NGT6144,UNICHARM CORP,JPY,S01,8113 JT,Equity,BBG000BDJHD6,,247200,JP,,,
2024-02-15,NGT6144,VONOVIA SE,EUR,S01,VNA GY,Equity,BBG004C6MBZ7,,260556,DE,,,
2023-12-22,NGT2754,,PEN,B31,ZQ7588416,Govt,BBG00QYVF7S4,,288000,PE,,,
2024-02-16,NGT6144,OWENS CORNING,USD,S01,OC UN,Equity,BBG000M44Y70,,64392,US,,,
2023-12-27,NGT2754,,JPY,B31,BS0289014,Govt,BBG0132X81R7,,79800000,JP,,,
2024-02-26,NGT6144,AEON CO LTD,JPY,S01,8267 JT,Equity,BBG000BN0FT1,,303300,JP,,,
2023-12-28,NGT2754,STACR 2023-HQA2 M1A 23-25/06/2043 FRN,USD,P07,CX43SE05,Mtge,BBG01GZYMM07,,3255245.569,US,,,
2024-02-27,NGT6144,,EUR,S01,KER FP,Equity,BBG000BCB150,,13524,FR,,,
2024-02-22,NGT6144,HELLOFRESH SE,EUR,S01,HFG GY,Equity,BBG00B9SRSF7,,77505,DE,,,
2024-02-28,NGT6144,FACTSET RESEARCH SYSTEMS INC,USD,S01,FDS UN,Equity,BBG000BDJMS9,,25557,US,,,
2024-02-22,NGT2754,UNITED RENTALS INC,USD,S01,URI UN,Equity,BBG000BXMGQ6,,34308,US,,,
2024-02-26,NGT2754,IGO LTD,AUD,S01,IGO AT,Equity,BBG000BB1C77,,648258,AU,,,
2023-12-22,NGT2754,COLOMBIA REP OF 3.875% 17-25/04/2027,USD,B31,AM2170737,Govt,BBG00FS1MCW7,,900000,CO,,,
2023-12-27,NGT2754,QATAR STATE OF 5.103% 18-23/04/2048,USD,B31,AS1975802,Govt,BBG00KKF0D91,,1200000,QA,,,
2023-12-22,NGT2754,BANCO SANTANDER 19-31/12/2049 FRN,USD,B03,AX1003505,Corp,BBG00N8S1HW5,,11400000,ES,,,
2024-02-22,NGT6144,HANG SENG BANK LTD,HKD,S01,11 HK,Equity,BBG000BDWBR9,8,375900,HK,,,
2024-02-20,NGT2754,METTLER-TOLEDO INTERNATIONAL,USD,S01,MTD UN,Equity,BBG000BZCP64,,19077,US,,,
2023-12-28,NGT2754,UNILEVER PLC 2.125% 22-28/02/2028,GBP,B01,BU7383229,Corp,BBG015L1H1G3,,1500000,GB,,,
2024-02-16,NGT6144,,USD,S01,,Equity,BBG000JG1MT2,,114273,US,,,
2023-12-27,NGT2754,CAISSE FR DE FIN 3% 13-02/10/2028,EUR,B85,EJ8548681,Govt,BBG005BR3DT3,,300000,FR,,,
2023-12-27,NGT2754,GSK CONSUMER 3.625% 22-24/03/2032,USD,B01,BZ4256526,Corp,BBG019WPPV66,3,600000,US,,,
2023-12-28,NGT2754,CANADIAN NATL RR 6.125% 23-01/11/2053,USD,B01,ZH8232378,Corp,BBG01JZ6D9R2,,300000,CA,,,
2023-12-27,NGT2754,POLAND GOVT BOND 4% 17-25/04/2047,PLN,B31,AM5226601,Govt,BBG00FZLRWG4,,90000,PL,,,
2024-02-15,NGT6144,COMPUTERSHARE LTD,AUD,S01,CPU AT,Equity,BBG000BKP1M8,,224496,AU,,,
2023-12-27,NGT2754,KOREA TRSY BD 2.375% 18-10/12/2028 FLAT,KRW,B31,AU6128873,Govt,BBG00M14D4N3,11,774000000,KR,,,
2024-02-27,NGT6144,RECORDATI INDUSTRIA CHIMICA,EUR,S01,REC IM,Equity,BBG000BC7PF1,,134634,IT,,,
2023-12-27,NGT2754,,USD,P05,3132DVL94,Mtge,BBG016008MY0,,5730139.47,US,,,
2024-02-23,NGT6144,FASTENAL CO,USD,S01,FAST UW,Equity,BBG000BJ96W7,,330153,US,,,
2024-02-19,NGT6144,,JPY,S01,7951 JT,Equity,BBG000BDFSD6,,129900,JP,,,
2024-02-28,NGT6144,INGERSOLL-RAND INC,USD,S01,IR UN,Equity,BBG00GK8PMC5,,338385,US,,,
2024-02-28,NGT6144,AIA GROUP LTD,HKD,S01,1299 HK,Equity,BBG0016XR1Q8,,1584600,HK,,,
2024-02-19,NGT6144,SHOPIFY INC - CLASS A,CAD,S01,SHOP CT,Equity,BBG008P8T6V8,,259068,CA,,,
2024-02-16,NGT6144,,USD,S01,ELV UN,Equity,BBG000BCGBK6,,42573,US,,,
2024-02-21,NGT6144,BIOMERIEUX,EUR,S01,BIM FP,Equity,BBG000BMX7W1,,44664,FR,,,
2023-12-28,NGT2754,ING GROEP NV 21-31/12/2061 FRN,USD,B03,BR3361788,Corp,BBG012F3T232,,12000000,NL,,,
2023-12-28,NGT2754,EUROPEAN UNION 2.625% 22-04/02/2048,EUR,B31,BX3131246,Govt,BBG018C51R05,,1560000,BE,,,
2024-02-26,NGT6144,ASX LTD,AUD,S01,ASX AT,Equity,BBG000BQ3XG6,,39642,AU,,,
2024-02-28,NGT6144,,USD,S01,PWR UN,Equity,BBG000BBLBH6,,56268,US,,,
2024-02-27,NGT2754,SWEDISH ORPHAN BIOVITRUM AB,SEK,S01,SOBI SS,Equity,BBG000C3YBT6,,52227,SE,,,
2023-12-27,NGT2754,IVORY COAST-PDI 4.875% 20-30/01/2032,EUR,P15,BM7280613,Govt,BBG00YB6XPF1,11,7800000,CI,,,
2024-02-26,NGT6144,,USD,S01,INTU UW,Equity,BBG000BH5QS6,,59658,US,,,
2023-12-27,NGT2754,RYDER SYSTEM INC 5.25% 23-01/06/2028,USD,B01,ZK5893381,Corp,BBG01GLD9WF5,,351000,US,,,
2023-12-22,NGT2754,,USD,B01,ZL1304886,Corp,BBG01FC3RVP0,,300000,US,,,
2024-02-20,NGT6144,OPEN TEXT CORP,CAD,S01,OTEX CT,Equity,BBG000JXM9V8,,361203,CA,,,
2024-02-28,NGT6144,HELLOFRESH SE,EUR,S01,HFG GY,Equity,BBG00B9SRSF7,,77505,DE,,,
2024-02-27,NGT6144,EDWARDS LIFESCIENCES CORP,USD,S01,EW UN,Equity,BBG000BRXR56,,255075,US,,,
2024-02-15,NGT6144,INTUIT INC,USD,S01,INTU UW,Equity,BBG000BH5QS6,,69969,US,,,
2023-12-27,NGT2754,BELGIAN 320 4.25% 10-28/03/2041,EUR,B31,EI2217830,Govt,BBG00009YSM6,,540000,BE,,,
2023-12-27,NGT2754,NESTLE FIN INTL 3.5% 23-17/01/2030,EUR,B01,ZH9992194,Corp,BBG01K26B7D6,,216000,LU,,,
2024-02-23,NGT6144,HYDRO ONE LTD,CAD,S01,H CT,Equity,BBG00B0VKL43,,428592,CA,,,
2024-02-16,NGT6144,MICROSOFT CORP,USD,S01,MSFT UW,Equity,BBG000BPHFS9,,575493,US,,,
2024-02-26,NGT6144,TIS INC,JPY,S01,3626 JT,Equity,BBG000MYGXQ2,,229200,JP,,,
2024-02-26,NGT6144,RELX PLC,GBP,S01,REL LN,Equity,BBG000D03XD4,,225351,GB,,,
2024-02-16,NGT6144,,USD,S01,BBY UN,Equity,BBG000BCWFH3,,72660,US,,,
2023-12-27,NGT2754,ROMANIA GOVT 4.85% 18-22/04/2026,RON,B31,AV5054920,Govt,BBG00MGYTDB7,,1005000,RO,,,
2024-02-28,NGT6144,BLACKROCK INC,USD,S01,BLK UN,Equity,BBG000C2PYL6,,33627,US,,,
2023-12-27,NGT2754,,CAD,B31,EI2802847,Govt,BBG0000L9FF3,,600000,CA,,,
2024-02-15,NGT2754,SWEDISH ORPHAN BIOVITRUM AB,SEK,S01,SOBI SS,Equity,BBG000C3YBT6,,60408,SE,,,
2023-12-28,NGT2754,,USD,B01,ZJ0576778,Corp,BBG01H3X5Y78,,300000,US,,,
2023-12-22,NGT2754,CHINA GOVT BOND 3.39% 20-16/03/2050,CNY,B31,BG6396942,Govt,BBG00S8VHG16,,30000000,CN,,,
2024-02-22,NGT6144,VESTAS WIND SYSTEMS A/S,DKK,S01,VWS DC,Equity,BBG000BJBK53,,148893,DK,,,
2023-12-28,NGT2754,MCDONALDS CORP 3.875% 23-20/02/2031,EUR,B01,ZG2889118,Corp,BBG01K8L0384,,300000,US,,,
2024-02-15,NGT6144,DEXUS/AU,AUD,S62,DXS AT,Equity,BBG011KHG491,,1386060,AU,,,
2023-12-28,NGT2754,THAILAND GOVT 1% 21-17/06/2027,THB,B31,BQ5009007,Govt,BBG011RDW789,,17370000,TH,,,
2024-02-27,NGT6144,KDDI CORP,JPY,S01,9433 JT,Equity,BBG000BJ7JQ8,,307500,JP,,,
2023-12-27,NGT2754,,GBP,B01,EJ9027123,Corp,BBG005H6HH55,11,600000,GB,,,
2024-02-22,NGT6144,,USD,S01,,Equity,BBG000JG1MT2,,97725,US,,,
2024-02-27,NGT2754,VERIZON COMMUNICATIONS INC,USD,S01,,Equity,BBG000HS79Q4,,546396,US,,,
2023-12-28,NGT2754,FN FS3755 4.5% 23-01/01/2053,USD,P05,3140XKE55,Mtge,BBG01CD5D9W7,,1410278.67,US,,,
2023-12-28,NGT2754,HOLDING DINFRA 4.25% 23-18/03/2030,EUR,B01,ZM3833104,Corp,BBG01C9ST6V2,,300000,FR,,,
2024-02-23,NGT6144,,USD,S01,JCI UN,Equity,BBG000BVWMZ6,,109461,US,,,
2024-02-15,NGT6144,,JPY,S01,6845 JT,Equity,BBG000BDD2G2,,173100,JP,,,
2023-12-27,NGT2754,FN FS2386 2% 22-01/08/2051,USD,P05,3140XHUL9,Mtge,BBG018GXR7J6,,1268479.694,US,,,
2024-02-21,NGT6144,MERIDIAN ENERGY LTD,NZD,S01,MEL NZ,Equity,BBG005GS6PX1,,1088604,NZ,,,
2023-12-27,NGT2754,PRUDENTIAL FIN 3.7% 19-13/03/2051,USD,B01,ZR5642627,Corp,BBG00Q73JMF3,,600000,US,,,
2023-12-28,NGT2754,FSPC T-62 1A1 04-25/10/2044 FRN,USD,P07,CMW27201,Mtge,BBG0009Q7736,,1039248.693,US,,,
2023-12-22,NGT2754,SYSCO CORP 5.95% 20-01/04/2030,USD,B01,BH4545035,Corp,BBG00SXGF919,,600000,US,,,
2024-02-28,NGT6144,FISERV INC,USD,S01,FI UN,Equity,BBG000BJL0P4,,154227,US,,,
2024-02-21,NGT6144,RAKUTEN GROUP INC,JPY,S01,4755 JT,Equity,BBG000CGWWJ4,,1264500,JP,,,
2024-02-23,NGT6144,AJINOMOTO CO INC,JPY,S01,2802 JT,Equity,BBG000BJ8MJ8,,213000,JP,,,
2024-02-20,NGT6144,,JPY,S01,4661 JT,Equity,BBG000HPZ220,,246300,JP,,,
2024-02-19,NGT2754,,USD,S01,SHW UN,Equity,BBG000BSXT78,,79734,US,,,
2024-02-26,NGT2754,HERMES INTERNATIONAL,EUR,S01,RMS FP,Equity,BBG000BDYY97,,8619,FR,,,
2024-02-27,NGT6144,BANK OF NEW YORK MELLON CORP,USD,S01,BK UN,Equity,BBG000BD8QV8,,370026,US,,,
2024-02-28,NGT6144,SUMITOMO MITSUI FINANCIAL GR,JPY,S01,8316 JT,Equity,BBG000PJ4F75,,286800,JP,,,
2023-12-27,NGT2754,URUGUAY 4.375% 19-23/01/2031,USD,P15,AW7271116,Govt,BBG00N2NGBL1,,249234,UY,,,
2024-02-16,NGT6144,FOX CORP - CLASS B,USD,S01,FOX UW,Equity,BBG00JHNKKJ2,,212667,US,,,
2024-02-28,NGT6144,,JPY,S01,6869 JT,Equity,BBG000C2SFJ7,,105000,JP,,,
2024-02-15,NGT6144,,CAD,S01,T CT,Equity,BBG000BZYZZ6,,687900,CA,,,
2024-02-26,NGT2754,BT GROUP PLC,GBP,S01,BT/A LN,Equity,BBG000C05R82,,2313819,GB,,,
2024-02-22,NGT6144,TRAVELERS COS INC/THE,USD,S01,TRV UN,Equity,BBG000BJ82Q4,,126459,US,,,
2024-02-27,NGT6144,AJINOMOTO CO INC,JPY,S01,2802 JT,Equity,BBG000BJ8MJ8,,210900,JP,,,
2023-12-27,NGT2754,FR RC1916 2% 21-01/06/2036,USD,P05,3133L8DV4,Mtge,BBG010ZYN4L8,,524626.4736,US,,,
2024-02-23,NGT6144,TELENOR ASA,NOK,S01,TEL NO,Equity,BBG000BBPV51,,228342,NO,,,
2024-02-22,NGT2754,EDWARDS LIFESCIENCES CORP,USD,S01,EW UN,Equity,BBG000BRXR56,,257685,US,,,
2024-02-15,NGT6144,BT GROUP PLC,GBP,S01,BT/A LN,Equity,BBG000C05R82,,2676315,GB,,,
2024-02-16,NGT6144,PROLOGIS INC,USD,S62,PLD UN,Equity,BBG000B9Z339,,266919,US,,,
2023-12-27,NGT2754,BANCO SANTANDER 23-21/02/2172 FRN,USD,B03,ZG1985420,Corp,BBG01K59Q8X7,,600000,ES,,,
2024-02-28,NGT6144,FANUC CORP,JPY,S01,6954 JT,Equity,BBG000BM3VX0,,271200,JP,,,
2024-02-15,NGT6144,NATIONAL BANK OF CANADA,CAD,S01,NA CT,Equity,BBG000BZQB42,,163608,CA,,,
2024-02-16,NGT6144,EUROFINS SCIENTIFIC,EUR,S01,ERF FP,Equity,BBG000BH7B07,,95400,LU,,,
2023-12-27,NGT2754,INTEREST RATE SWAP (F),GBP,IR,,,,,35700000,FR,GBP,INTEREST RATE SWAP,
2024-02-15,NGT6144,ONO PHARMACEUTICAL CO LTD,JPY,S01,4528 JT,Equity,BBG000BJY3L8,,586800,JP,,,
2024-02-22,NGT6144,TERNA-RETE ELETTRICA NAZIONA,EUR,S01,TRN IM,Equity,BBG000BBM454,,1756809,IT,,,
2024-02-28,NGT6144,,USD,S01,PPG UN,Equity,BBG000BRJ952,,109332,US,,,
2023-12-27,NGT2754,,EUR,B01,AW5996979,Corp,BBG00N10S0C3,,300000,NL,,,
2024-02-15,NGT6144,ADVANTEST CORP,JPY,S01,6857 JT,Equity,BBG000BGN078,,528900,JP,,,
2024-02-19,NGT6144,INTL FLAVORS & FRAGRANCES,USD,S01,IFF UN,Equity,BBG000BLSM65,,148428,US,,,
2024-02-22,NGT6144,WATERS CORP,USD,S01,WAT UN,Equity,BBG000FQRY65,,58416,US,,,
2024-02-16,NGT6144,EXELON CORP,USD,S01,EXC UW,Equity,BBG000J6Y864,,636249,US,,,
2024-02-23,NGT6144,HENKEL AG & CO KGAA VOR-PREF,EUR,S09,HEN3 GY,Equity,BBG000BC3BJ2,,51177,DE,,,
2023-12-27,NGT2754,STANDARD CHART 23-08/02/2030 FRN,USD,B03,ZH8426384,Corp,BBG01JZFQ2Q4,,600000,GB,,,
2023-12-27,NGT2754,,JPY,B31,EK4996816,Govt,BBG0074GD6W1,,316950000,JP,,,
2024-02-28,NGT2754,,USD,S01,NEM UN,Equity,BBG000BPWYG4,,422361,US,,,
2023-12-28,NGT2754,EATON CORP 4.35% 23-18/05/2028,USD,B01,ZK6608192,Corp,BBG01GN8Z715,,600000,US,,,
2024-02-27,NGT6144,STMICROELECTRONICS NV,EUR,S01,STMMI IM,Equity,BBG000JWXD12,,347772,CH,,,
2024-02-19,NGT6144,,USD,S01,FDS UN,Equity,BBG000BDJMS9,,30192,US,,,
2024-02-15,NGT6144,,USD,S01,TSLA UW,Equity,BBG000N9P426,14,255690,US,,,
2024-02-22,NGT6144,MUENCHENER RUECKVER AG-REG,EUR,S01,MUV2 GY,Equity,BBG000BD9FD1,,15216,DE,,,
2023-12-27,NGT2754,INTEREST RATE SWAP (C),MXN,IR,,,,,-459300000,DE,MXN,INTEREST RATE SWAP,
2024-02-21,NGT6144,SVENSKA CELLULOSA AB SCA-B,SEK,S01,SCAB SS,Equity,BBG000BCCG29,,310461,SE,,,
2023-12-28,NGT2754,WELLTOWER INC 3.1% 19-15/01/2030,USD,B01,ZR0468762,Corp,BBG00PYM3NM0,,600000,US,,,
2024-02-16,NGT6144,STERIS PLC,USD,S01,STE UN,Equity,BBG00MS1B700,,97389,IE,,,
2023-12-22,NGT2754,,EUR,B31,EK3010940,Govt,BBG007GN2P35,,300000,IE,,,
2023-12-22,NGT2754,LLOYDS BK GR PLC 23-21/09/2031 FRN,EUR,B03,ZI9663678,Corp,BBG01JFGTN94,,300000,GB,,,
2024-02-20,NGT6144,RIOCAN REAL ESTATE INVST TR,CAD,S62,REI-U CT,Equity,BBG000BM1R52,,221100,CA,,,
2024-02-22,NGT2754,,USD,S01,IDXX UW,Equity,BBG000BLS2X9,,32568,US,,,
2024-02-27,NGT2754,SOMPO HOLDINGS INC,JPY,S01,8630 JT,Equity,BBG000QDQJK0,,106500,JP,,,
2024-02-27,NGT6144,DANAHER CORP,USD,S01,DHR UN,Equity,BBG000BH3LR0,,141126,US,,,
2024-02-27,NGT6144,,CAD,S01,MRU CT,Equity,BBG000BZNTN5,,296172,CA,,,
2024-02-22,NGT6144,CARREFOUR SA,EUR,S01,CA FP,Equity,BBG000BBY8X1,,78771,FR,,,
2024-02-28,NGT6144,,AUD,S01,COL AT,Equity,BBG00MK2SRN9,,549648,AU,,,
2024-02-23,NGT6144,VESTAS WIND SYSTEMS A/S,DKK,S01,VWS DC,Equity,BBG000BJBK53,,148893,DK,,,
2023-12-27,NGT2754,,USD,B01,AZ0962938,Corp,BBG00PDLXCP3,,240000,US,,,
2023-12-22,NGT2754,,CNY,B31,BK4343145,Govt,BBG00VYHN6N2,,30000000,CN,,,
2024-02-27,NGT6144,AUTODESK INC,USD,S01,ADSK UW,Equity,BBG000BM7TD3,,106083,US,,,
2024-02-28,NGT6144,CRODA INTERNATIONAL PLC,GBP,S01,CRDA LN,Equity,BBG000BDCLS8,,75972,GB,,,
2024-02-26,NGT6144,TELENOR ASA,NOK,S01,TEL NO,Equity,BBG000BBPV51,,228342,NO,,,
2024-02-16,NGT6144,AMPLIFON SPA,EUR,S01,AMP IM,Equity,BBG000FZG9K6,,163851,IT,,,
2024-02-23,NGT6144,,USD,S01,OC UN,Equity,BBG000M44Y70,,55524,US,,,
2023-12-28,NGT2754,,USD,B31,AW5997324,Govt,BBG00N10S792,,1200000,SA,,,
2023-12-27,NGT2754,CHINA DEV BANK 2.96% 22-18/07/2032,CNY,B31,BX8151488,Govt,BBG018QZ51M3,,36000000,CN,,,
2024-02-21,NGT6144,ZIMMER BIOMET HOLDINGS INC,USD,S01,ZBH UN,Equity,BBG000BKPMZ8,,206640,US,,,
2023-12-28,NGT2754,ASIAN DEV BANK 1.4% 17-06/02/2037,EUR,B01,AM3484699,Corp,BBG00FWXQTV2,,660000,PH,,,
2023-12-28,NGT2754,DIGITAL REALTY 3.6% 19-01/07/2029,USD,B01,AZ0962938,Corp,BBG00PDLXCP3,,240000,US,,,
2024-02-16,NGT6144,CAPITALAND INVESTMENT LTD/SI,SGD,S01,CLI SP,Equity,BBG01231SS06,,3957300,SG,,,
2024-02-27,NGT6144,,EUR,S01,ELI BB,Equity,BBG000KR9Z28,,37866,BE,,,
2023-12-27,NGT2754,TESORERIA PESOS 6% 13-01/01/2043 FLAT,CLP,B31,EJ5299593,Govt,BBG0042M9WV6,,60000000,CL,,,
2024-02-22,NGT6144,,JPY,S01,4755 JT,Equity,BBG000CGWWJ4,,1093200,JP,,,
2023-12-28,NGT2754,G2SF 5 1/11 5% 11-20/05/2040,USD,P09,21H050615,Mtge,BBG005SRDPZ0,,1500000,US,,,
2023-12-28,NGT2754,BNP PARIBAS 23-14/02/2172 FRN,USD,B03,ZI2342304,Corp,BBG01HSSYBX1,,300000,FR,,,
2024-02-20,NGT6144,BRAMBLES LTD,AUD,S01,BXB AT,Equity,BBG000Q8XHP2,,492063,AU,,,
2023-12-28,NGT2754,KOREA TRSY BD 2.375% 18-10/12/2028 FLAT,KRW,B31,AU6128873,Govt,BBG00M14D4N3,,774000000,KR,,,
2023-12-28,NGT2754,,EUR,BA1,AQ7062823,Govt,BBG00JQ531T1,,2640000,IT,,,
2024-02-19,NGT2754,UCB SA,EUR,S01,UCB BB,Equity,BBG000BD8CR4,,116940,BE,,,
2024-02-27,NGT6144,ADVANTEST CORP,JPY,S01,6857 JT,Equity,BBG000BGN078,,447900,JP,,,
2023-12-22,NGT2754,,COP,B31,BT5050872,Govt,BBG014JC5VB7,,712200000,CO,,,
2024-02-28,NGT6144,AMPLIFON SPA,EUR,S01,AMP IM,Equity,BBG000FZG9K6,,140223,IT,,,
2024-02-27,NGT6144,,USD,S01,BIIB UW,Equity,BBG000C18861,,38889,US,,,
2023-12-28,NGT2754,PETRONAS 7.625% 96-15/10/2026,USD,B01,TT3297450,Corp,BBG00003KKX9,,402000,MY,,,
2024-02-19,NGT6144,BROOKFIELD RENEWABLE COR-A,CAD,S01,BEPC CT,Equity,BBG00W5FR6F1,,203598,US,,,
2023-12-28,NGT2754,JAPAN GOVT 20-YR 1.4% 14-20/09/2034,JPY,B31,EK4996816,Govt,BBG0074GD6W1,,316950000,JP,,,
2024-02-26,NGT6144,BROADRIDGE FINANCIAL SOLUTIO,USD,S01,BR UN,Equity,BBG000PPFN90,,57879,US,,,
2023-12-28,NGT2754,,USD,B03,ZH8426384,Corp,BBG01JZFQ2Q4,,600000,GB,,,
2023-12-28,NGT2754,KOREA TRSY BD 1.5% 20-10/03/2025 FLAT,KRW,B31,ZP2080957,Govt,BBG00R7TDJS3,,870000000,KR,,,
2024-02-16,NGT2754,IQVIA HOLDINGS INC,USD,S01,IQV UN,Equity,BBG0044K3GK1,,119853,US,,,
2023-12-27,NGT2754,INTEREST RATE SWAP (F),GBP,IR,,,,,204000000,FR,GBP,INTEREST RATE SWAP,
2023-12-27,NGT2754,G2 BS1728 4% 20-20/01/2050,USD,P05,3617MB4M8,Mtge,BBG00RCWDC41,,2261319.921,US,,,
2023-12-27,NGT2754,FNCI 3 1/15 3% 15-25/06/2029,USD,P09,01F030413,Mtge,BBG00BT1P5W7,,1200000,US,,,
2023-12-22,NGT2754,PORTUGUESE OTS 4.1% 06-15/04/2037,EUR,B31,EF3288133,Govt,BBG0000C3N44,,180000,PT,,,
2023-12-28,NGT2754,PUT JPY/USD 09/02/2024 140,USD,O02,7250924,,,,-22491000,XX,USD,JPY/USD,
2023-12-22,NGT2754,PUT USD/AUD 04/01/2024 0.635,AUD,O02,7252182,,,,-34755000,XX,AUD,USD/AUD,
2024-02-20,NGT6144,DSV A/S,DKK,S01,DSV DC,Equity,BBG000BSNXK5,,41976,DK,,,
2024-02-28,NGT6144,DEXUS/AU,AUD,S62,DXS AT,Equity,BBG011KHG491,,1186182,AU,,,
2023-12-27,NGT2754,FN MA5167 6.5% 23-01/10/2053,USD,P05,31418EW55,Mtge,BBG01HQYPQG6,,27294233.48,US,,,
2024-02-15,NGT2754,,JPY,S01,4307 JT,Equity,BBG000KPFN13,,412500,JP,,,
2024-02-23,NGT6144,,USD,S01,LOW UN,Equity,BBG000BNDQS4,6,83559,US,,,
2024-02-22,NGT6144,TESLA INC,USD,S01,TSLA UW,Equity,BBG000N9P426,,218661,US,,,
2023-12-28,NGT2754,FR RB5108 2% 21-01/04/2041,USD,P05,3133KYU98,Mtge,BBG00YRSJ0V9,,806374.317,US,,,
2024-02-22,NGT6144,COOPER COS INC/THE,USD,S01,COO UW,Equity,BBG000BG3445,,204336,US,,,
2023-12-27,NGT2754,INTEREST RATE SWAP (C),EUR,IR,,,,,-51300000,GB,EUR,INFLATION LINKED SWAP,
2024-02-19,NGT6144,,CHF,S01,GIVN SE,Equity,BBG00HCYH960,,3864,CH,,,
2024-02-27,NGT6144,POOL CORP,USD,S01,POOL UW,Equity,BBG000BCVRT5,,28539,US,,,
2024-02-28,NGT6144,QUEST DIAGNOSTICS INC,USD,S01,DGX UN,Equity,BBG000BN85Z8,,54333,US,,,
2024-02-20,NGT6144,AEON CO LTD,JPY,S01,8267 JT,Equity,BBG000BN0FT1,,354900,JP,,,
2023-12-28,NGT2754,KOREA TRSY BD 1.75% 21-10/09/2026 FLAT,KRW,B31,BQ2513423,Govt,BBG011LNR0W7,,1440600000,KR,,,
2023-12-22,NGT2754,FN BK7624 4.5% 18-01/09/2048,USD,P05,3140HMPJ7,Mtge,BBG00LXP5T75,,839800.401,US,,,
2024-02-15,NGT6144,ROCKWELL AUTOMATION INC,USD,S01,ROK UN,Equity,BBG000BBCHL8,,73272,US,,,
2024-02-27,NGT2754,PAYLOCITY HOLDING CORP,USD,S01,PCTY UW,Equity,BBG0065997T5,,26289,US,,,
2024-02-22,NGT6144,HOYA CORP,JPY,S01,7741 JT,Equity,BBG000BGSJK7,,108900,JP,,,
2024-02-22,NGT6144,MIRVAC GROUP,AUD,S62,MGR AT,Equity,BBG000BK3JX1,,3250788,AU,,,
2024-02-22,NGT6144,NOMURA RESEARCH INSTITUTE LT,JPY,S01,4307 JT,Equity,BBG000KPFN13,,352800,JP,,,
2024-02-22,NGT6144,TORO CO,USD,S01,TTC UN,Equity,BBG000BVQTN1,,42285,US,,,
2024-02-26,NGT6144,SUNCORP GROUP LTD,AUD,S01,SUN AT,Equity,BBG000CR4YH9,,574767,AU,,,
2023-12-28,NGT2754,,USD,P05,CX20I21B,Mtge,BBG00YS66JG6,,8849275.528,US,,,
2023-12-22,NGT2754,FN CB0333 2.5% 21-01/04/2036,USD,P05,3140QKLP1,Mtge,BBG00ZZLKYQ2,,1264964.022,US,,,
2023-12-28,NGT2754,FN CB4573 5% 22-01/09/2052,USD,P05,3140QQCK9,Mtge,BBG0198YP5T6,,558072.732,US,,,
2023-12-27,NGT2754,HYUNDAI CAP AMER 5.68% 23-26/06/2028,USD,B01,ZJ0576778,Corp,BBG01H3X5Y78,,300000,US,,,
2024-02-21,NGT6144,FORTUNE BRANDS INNOVATIONS I,USD,S01,FBIN UN,Equity,BBG001VCCJW6,,193008,US,,,
2024-02-16,NGT6144,CUMMINS INC,USD,S01,CMI UN,Equity,BBG000BGPXY4,,6360,US,,,
2023-12-22,NGT2754,FNCL 6 1/11 6% 11-25/09/2038,USD,P09,01F060618,Mtge,BBG00BT1PPX2,,3000000,US,,,
2024-02-26,NGT6144,AGNICO EAGLE MINES LTD,CAD,S01,AEM CT,Equity,BBG000CZ8QM8,,288030,CA,,,
2024-02-27,NGT6144,,USD,S01,CARR UN,Equity,BBG00RP5HYX2,,279975,US,,,
2023-12-22,NGT2754,REPUBLIC OF PERU 6.95% 08-12/08/2031,PEN,B31,EH9240969,Govt,BBG00000Z919,,585000,PE,,,
2024-02-20,NGT6144,TRAVELERS COS INC/THE,USD,S01,TRV UN,Equity,BBG000BJ82Q4,,147873,US,,,
2024-02-16,NGT6144,,USD,S01,IFF UN,Equity,BBG000BLSM65,,148428,US,,,
2023-12-27,NGT2754,,USD,B03,ZN2907022,Corp,BBG01BG1WYX8,,300000,CH,,,
2023-12-27,NGT2754,,IDR,B31,AW3937330,Govt,BBG00MXQS0V2,,3795000000,ID,,,
2024-02-22,NGT6144,AXON ENTERPRISE INC,USD,S01,AXON UW,Equity,BBG000BHK5Z7,,43143,US,,,
2024-02-22,NGT6144,,USD,S01,LH UN,Equity,BBG000D9DP78,,40032,US,,,
2024-02-15,NGT6144,SOMPO HOLDINGS INC,JPY,S01,8630 JT,Equity,BBG000QDQJK0,,124500,JP,,,
2024-02-27,NGT6144,PENTAIR PLC,USD,S01,PNR UN,Equity,BBG000C223L9,,212598,GB,,,
2024-02-23,NGT2754,SONY GROUP CORP,JPY,S01,6758 JT,Equity,BBG000C26FH3,,206100,JP,,,
2023-12-22,NGT2754,AT&T INC 5.4% 23-15/02/2034,USD,B01,ZK8346676,Corp,BBG01GVH40L3,,300000,US,,,
2024-02-27,NGT2754,TRANE TECHNOLOGIES PLC,USD,S01,TT UN,Equity,BBG000BM6966,,68310,US,,,
2023-12-27,NGT2754,,USD,B01,ZM8932471,Corp,BBG01F3L5GL1,,4020000,LU,,,
